"Class","RelPath","InBase","InRec","InCur","RecCorrupt","IsText","RecSize"
"NOOP","Clients\WebAnnotationModel\Store\Server\IServerAnnotationsBySectionClient.cs","True","True","True","False","True","731"
"NOOP","Clients\WebAnnotationModel\Store\Server\IServerAnnotationsClient.cs","True","True","True","False","True","1044"
"NOOP","Clients\WebAnnotationModel\Store\Server\IServerAnnotationsClientFactory.cs","True","True","True","False","True","187"
"NOOP","Clients\WebAnnotationModel\Store\Server\IServerSpatialAnnotationsClient.cs","True","True","True","False","True","938"
"NOOP","Clients\WebAnnotationModel\Store\Server\ServerUpdate.cs","True","True","True","False","True","2317"
"NOOP","Clients\WebAnnotationModel\Store\Server\UpdateResults.cs","True","True","True","False","True","2184"
"NOOP","Clients\WebAnnotationModel\Store\Spatial\RegionLoader.cs","True","True","True","False","True","13822"
"NOOP","Clients\WebAnnotationModel\Store\Spatial\RegionRequestData.cs","True","True","True","False","True","5334"
"NOOP","Clients\WebAnnotationModel\Store\Store.cs","True","True","True","False","True","3582"
"NOOP","Clients\WebAnnotationModel\WebAnnotationModel.csproj","True","True","True","False","True","841"
"NOOP","Clients\WebAnnotationModelTest\app.config","True","True","True","False","True","11666"
"NOOP","Clients\WebAnnotationModelTest\EventLogger.cs","True","True","True","False","True","4823"
"NOOP","Clients\WebAnnotationModelTest\packages.config","True","True","True","False","True","992"
"NOOP","Clients\WebAnnotationModelTest\Properties\AssemblyInfo.cs","True","True","True","False","True","1393"
"NOOP","Clients\WebAnnotationModelTest\SqlServerTypes\Loader.cs","True","True","True","False","True","1739"
"NOOP","Clients\WebAnnotationModelTest\SqlServerTypes\readme.htm","True","True","True","False","True","2369"
"NOOP","Clients\WebAnnotationModelTest\WebAnnotationModelTest.csproj","True","True","True","False","True","8358"
"NOOP","Clients\WebAnnotationModelTest\WebAnnotationModelTests.cs","True","True","True","False","True","17573"
"NOOP","Clients\WebAnnotationViewModels\app.config","True","True","True","False","True","536"
"NOOP","Clients\WebAnnotationViewModels\Commands\DelegateCommand.cs","True","True","True","False","True","2146"
"NOOP","Clients\WebAnnotationViewModels\Commands\FavoriteStructureIDsCommands.cs","True","True","True","False","True","105"
"NOOP","Clients\WebAnnotationViewModels\Properties\AssemblyInfo.cs","True","True","True","False","True","1413"
"NOOP","Clients\WebAnnotationViewModels\ViewModels\FavoriteStructureIDsViewModel.cs","True","True","True","False","True","4004"
"NOOP","Clients\WebAnnotationViewModels\ViewModels\PermittedStructureLinkViewModel.cs","True","True","True","False","True","12241"
"NOOP","Clients\WebAnnotationViewModels\WebAnnotationViewModels.csproj","True","True","True","False","True","3345"
"NOOP","Clients\WebAnnotationWPFControls\app.config","True","True","True","False","True","1205"
"NOOP","Clients\WebAnnotationWPFControls\Controls\DropList.xaml","True","True","True","False","True","629"
"NOOP","Clients\WebAnnotationWPFControls\Controls\DropList.xaml.cs","True","True","True","False","True","2054"
"NOOP","Clients\WebAnnotationWPFControls\Controls\StructureTypeTree.xaml","True","True","True","False","True","3069"
"NOOP","Clients\WebAnnotationWPFControls\Controls\StructureTypeTree.xaml.cs","True","True","True","False","True","2073"
"NOOP","Clients\WebAnnotationWPFControls\Converters\IntToBrushConverter.cs","True","True","True","False","True","2651"
"NOOP","Clients\WebAnnotationWPFControls\Converters\MockStructureTypeIDToStructureConverter.cs","True","True","True","False","True","2087"
"NOOP","Clients\WebAnnotationWPFControls\Converters\NullToVisibilityConverter.cs","True","True","True","False","True","712"
"NOOP","Clients\WebAnnotationWPFControls\Converters\PermittedStructureLinkToStructureTypeConverters.cs","True","True","True","False","True","4299"
"NOOP","Clients\WebAnnotationWPFControls\Converters\StructureIDToStructureObjConverter.cs","True","True","True","False","True","6799"
"NOOP","Clients\WebAnnotationWPFControls\Converters\StructureTypeToStructureTypeViewModel.cs","True","True","True","False","True","1866"
"NOOP","Clients\WebAnnotationWPFControls\Forms\GoToActionForm.xaml.cs","True","True","True","False","True","5486"
"NOOP","Clients\WebAnnotationWPFControls\Forms\SelectStructureTypeForm.xaml","True","True","True","False","True","5254"
"NOOP","Clients\WebAnnotationWPFControls\Forms\SelectStructureTypeForm.xaml.cs","True","True","True","False","True","3808"
"NOOP","Clients\WebAnnotationWPFControls\Forms\StructureTypeManagementForm.xaml","True","True","True","False","True","17841"
"NOOP","Clients\WebAnnotationWPFControls\Forms\StructureTypeManagementForm.xaml.cs","True","True","True","False","True","4922"
"NOOP","Clients\WebAnnotationWPFControls\MockData\MockData.cs","True","True","True","False","True","9326"
"NOOP","Clients\WebAnnotationWPFControls\MockData\MockFavoriteStructureTypes.cs","True","True","True","False","True","296"
"NOOP","Clients\WebAnnotationWPFControls\MockStructureTypeSampleData.xaml","True","True","True","False","True","1231"
"NOOP","Clients\WebAnnotationWPFControls\Properties\Settings.Designer.cs","True","True","True","False","True","1935"
"NOOP","Clients\WebAnnotationWPFControls\SampleData\MockPermittedStructureLinks.xaml","True","True","True","False","True","671"
"NOOP","Clients\WebAnnotationWPFControls\SampleData\MockPSDStructureTypeID.xaml","True","True","True","False","True","238"
"NOOP","Clients\WebAnnotationWPFControls\SampleData\MockRibbonStructureType.xaml","True","True","True","False","True","400"
"NOOP","Clients\WebAnnotationWPFControls\SampleData\MockRibbonStructureTypeID.xaml","True","True","True","False","True","238"
"NOOP","Clients\WebAnnotationWPFControls\SampleData\MockStructureType.xaml","True","True","True","False","True","707"
"NOOP","Clients\WebAnnotationWPFControls\SampleData\MockStructureTypeCollection.xaml","True","True","True","False","True","769"
"NOOP","Clients\WebAnnotationWPFControls\SampleData\MockStructureTypeIDCollection.xaml","True","True","True","False","True","490"
"NOOP","Clients\WebAnnotationWPFControls\SampleData\MockStructureTypeSampleData.xaml","True","True","True","False","True","1231"
"NOOP","Clients\WebAnnotationWPFControls\SharedResources.xaml","True","True","True","False","True","1398"
"NOOP","Clients\WebAnnotationWPFControls\SqlServerTypes\Loader.cs","True","True","True","False","True","1675"
"NOOP","Clients\WebAnnotationWPFControls\WebAnnotationWPFControls.csproj","True","True","True","False","True","8399"
"NOOP","Clients\XNAModelBuilder\MorphologyModelBuilder.cs","True","True","True","False","True","2170"
"NOOP","Clients\XNAModelBuilder\packages.config","True","True","True","False","True","229"
"NOOP","Clients\XNAModelBuilder\Properties\AssemblyInfo.cs","True","True","True","False","True","1442"
"NOOP","Clients\XNAModelBuilder\SimpleMesh.cs","True","True","True","False","True","495"
"NOOP","Clients\XNAModelBuilder\XNAModelBuilder.csproj","True","True","True","False","True","5858"
"NOOP","Clients\XNATestbed\XNATestbed\.gitignore","True","True","True","False","True","13"
"NOOP","Clients\XNATestbed\XNATestbed\app.config","True","True","True","False","True","705"
"NOOP","Clients\XNATestbed\XNATestbed\Game.ico","True","True","True","False","False","4286"
"NOOP","Clients\XNATestbed\XNATestbed\GameThumbnail.png","True","True","True","False","False","5734"
"NOOP","Clients\XNATestbed\XNATestbed\Polygon2DTest.cs","True","True","True","False","True","3019"
"NOOP","Clients\XNATestbed\XNATestbed\Program.cs","True","True","True","False","True","404"
"NOOP","Clients\XNATestbed\XNATestbed\Properties\AssemblyInfo.cs","True","True","True","False","True","1358"
"NOOP","Clients\XNATestbed\XNATestbed\XNATestbed.csproj.DotSettings","True","True","True","False","False","475"
"NOOP","Clients\XNATestbed\XNATestbed\XNATestBedMain.cs","True","True","True","False","True","23708"
"NOOP","Clients\XNATestbed\XNATestbedContent\XNATestbedContent.contentproj","True","True","True","False","False","2765"
"NOOP","Clients\XNATestbed\XNATestbedContent\XNATestbedContent.contentproj.DotSettings","True","True","True","False","False","475"
"NOOP","ColladaIO\app.config","True","True","True","False","True","281"
"NOOP","ColladaIO\COLLADA.cs","True","True","True","False","True","5743"
"NOOP","ColladaIO\collada_schema_1_5.xsd","True","True","True","False","False","485833"
"NOOP","ColladaIO\collada_schema_1_5_fixed.xsd","True","True","True","False","False","343380"
"NOOP","ColladaIO\ColladaIO.csproj","True","True","True","False","True","4094"
"NOOP","ColladaIO\CreateXSD.cmd","True","True","True","False","True","87"
"NOOP","ColladaIO\DynamicRenderMeshColladaSerializer.cs","True","True","True","False","True","14142"
"NOOP","ColladaIO\Extensions.cs","True","True","True","False","True","389"
"NOOP","ColladaIO\mathml2.xsd","True","True","True","False","False","2309"
"NOOP","ColladaIO\MeshSerializer.cs","True","True","True","False","True","5319"
"NOOP","ColladaIO\Properties\AssemblyInfo.cs","True","True","True","False","True","1390"
"NOOP","ColladaIOTest\app.config","True","True","True","False","True","2722"
"NOOP","ColladaIOTest\ColladaIOTest.csproj","True","True","True","False","True","8712"
"NOOP","ColladaIOTest\DynamicRenderMeshColladaSerializerTest.cs","True","True","True","False","True","4171"
"NOOP","ColladaIOTest\Properties\AssemblyInfo.cs","True","True","True","False","True","1398"
"NOOP","ColladaIOTest\Resources\RC1ColorMapping\ImageColorMaps.txt","True","True","True","False","True","357"
"NOOP","ColladaIOTest\Resources\RC1ColorMapping\StructureColors.txt","True","True","True","False","True","35"
"NOOP","ColladaIOTest\Resources\RC1ColorMapping\StructureTypeColors.txt","True","True","True","False","True","193"
"NOOP","ColladaIOTest\TestUtils.cs","True","True","True","False","True","826"
"NOOP","Connectome Project.vsmdi","True","True","True","False","False","515"
"NOOP","Database\CreateBareDatabase.sql","True","True","True","False","True","41810"
"NOOP","Database\CreateUpdateDatabase.sql","True","True","True","False","True","49395"
"NOOP","Deployment\Web.config","True","True","True","False","True","2729"
"NOOP","Documentation\.externalToolBuilders\org.python.pydev.PyDevBuilder.launch","True","True","True","False","False","532"
"NOOP","Documentation\.externalToolBuilders\Sphinx Make.launch","True","True","True","False","False","1083"
"NOOP","Documentation\.gitignore","True","True","True","False","True","17"
"NOOP","Documentation\.project","True","True","True","False","False","608"
"NOOP","Documentation\.pydevproject","True","True","True","False","False","340"
"NOOP","Documentation\.settings\org.eclipse.core.resources.prefs","True","True","True","False","False","63"
"NOOP","Documentation\LICENSE","True","True","True","False","False","1089"
"NOOP","Documentation\make.bat","True","True","True","False","True","4740"
"NOOP","Documentation\Makefile","True","True","True","False","False","4776"
"NOOP","Documentation\OriginalVikingSplashScreen.png","True","True","True","False","False","139982"
"NOOP","Documentation\README.md","True","True","True","False","True","51"
"NOOP","Documentation\source\about.rst","True","True","True","False","True","796"
"NOOP","Documentation\source\client\installationerror.rst","True","True","True","False","True","1517"
"NOOP","Documentation\source\client\movies.rst","True","True","True","False","True","883"
"NOOP","Documentation\source\client\toctree.rst","True","True","True","False","True","165"
"NOOP","Documentation\source\client\useage.rst","True","True","True","False","True","4533"
"NOOP","Documentation\source\client\versionhistory.rst","True","True","True","False","True","8762"
"NOOP","Documentation\source\conf.py","True","True","True","False","True","7734"
"NOOP","Documentation\source\deployment\hardware.rst","True","True","True","False","True","2234"
"NOOP","Documentation\source\deployment\toctree.rst","True","True","True","False","True","146"
"NOOP","Documentation\source\developerdocs\mesh\_static\Bajaj2DMovie_V2_WithRegion.mp4","True","True","True","False","False","17346283"
"NOOP","Documentation\source\developerdocs\mesh\01_FirstPassTriangulationAndEdgeClassification.png","True","True","True","False","False","178857"
"NOOP","Documentation\source\developerdocs\mesh\03_FirstPassTriangulationFirstPassFaceGeneration.png","True","True","True","False","False","244359"
"NOOP","Documentation\source\developerdocs\mesh\FirstPassTriangulationCloseFirstPassRegions.png","True","True","True","False","False","106896"
"NOOP","Documentation\source\developerdocs\mesh\FirstPassTriangulationCloseFirstPassSliceChordGeneration.png","True","True","True","False","False","160943"
"NOOP","Documentation\source\developerdocs\mesh\FirstPassTriangulationCorrespondingFaceGeneration.png","True","True","True","False","False","249227"
"NOOP","Documentation\source\developerdocs\mesh\FirstPassTriangulationSecondRegionClassification.png","True","True","True","False","False","228507"
"NOOP","Documentation\source\developerdocs\mesh\Movie_V2_Frames\01.png","True","True","True","False","False","774847"
"NOOP","Documentation\source\developerdocs\mesh\Movie_V2_Frames\03.png","True","True","True","False","False","503164"
"NOOP","Documentation\source\developerdocs\mesh\overview.rst","True","True","True","False","True","14902"
"NOOP","Documentation\source\developerdocs\mesh\SliceExample_TroubleIDs.png","True","True","True","False","False","257803"
"NOOP","Documentation\source\developerdocs\toctree.rst","True","True","True","False","True","206"
"NOOP","Documentation\source\export\Excel2010_ODataImport1.jpg","True","True","True","False","False","115457"
"NOOP","Documentation\source\export\Excel2010_ODataImport2.jpg","True","True","True","False","False","21520"
"NOOP","Documentation\source\export\Excel2010_ODataImport2.png","True","True","True","False","False","5424"
"NOOP","Documentation\source\export\files.rst","True","True","True","False","True","9136"
"NOOP","Documentation\source\export\images.rst","True","True","True","False","True","126"
"NOOP","Documentation\source\export\Morphology_Export1.png","True","True","True","False","False","164544"
"NOOP","Documentation\source\export\Motif_Export1.jpg","True","True","True","False","False","134155"
"NOOP","Documentation\source\export\Motif_Export1.png","True","True","True","False","False","169844"
"NOOP","Documentation\source\export\odata.rst","True","True","True","False","True","2301"
"NOOP","Documentation\source\export\toctree.rst","True","True","True","False","True","89"
"NOOP","Documentation\source\export\TulipLocationIDSearch.png","True","True","True","False","False","49810"
"NOOP","Documentation\source\export\TulipLocationIDSearch0.png","True","True","True","False","False","145560"
"NOOP","Documentation\source\export\vikingview.rst","True","True","True","False","True","569"
"NOOP","Documentation\source\export\VikingView1.png","True","True","True","False","False","135814"
"NOOP","Documentation\source\Footer_V2.jpg","True","True","True","False","False","218333"
"NOOP","Documentation\source\index.rst","True","True","True","False","True","3170"
"NOOP","Documentation\source\server\architecture.rst","True","True","True","False","True","2313"
"NOOP","Documentation\source\server\Identity\identity.rst","True","True","True","False","True","2998"
"NOOP","Documentation\source\server\Identity\IdentityServerOverview.png","True","True","True","False","False","22557"
"NOOP","Documentation\source\server\IIS\IISCreateApplication.png","True","True","True","False","False","24602"
"NOOP","Documentation\source\server\IIS\IISSSLCert.png","True","True","True","False","False","57985"
"NOOP","Documentation\source\server\IIS\IISVolumeApplicationPoolConfig.png","True","True","True","False","False","71933"
"NOOP","Documentation\source\server\IIS\WebServiceApplicationFolders.png","True","True","True","False","False","25674"
"NOOP","Documentation\source\server\IIS\WebServiceFolders.png","True","True","True","False","False","28532"
"NOOP","Documentation\source\server\IIS\webservices.rst","True","True","True","False","True","6167"
"NOOP","Documentation\source\server\SQL\database.rst","True","True","True","False","True","971"
"NOOP","Documentation\source\server\toctree.rst","True","True","True","False","True","337"
"NOOP","Documentation\source\server\troubleshooting.rst","True","True","True","False","True","815"
"NOOP","Documentation\source\server\viking_volume_xml.rst","True","True","True","False","True","10179"
"NOOP","Geometry\AddTransformThreadObj.cs","True","True","True","False","True","6783"
"NOOP","Geometry\Algorithms\ConvexHull.cs","True","True","True","False","True","8292"
"NOOP","Geometry\Algorithms\Delaunay.cs","True","True","True","False","True","10452"
"NOOP","Geometry\Algorithms\DelaunayMesh.cs","True","True","True","False","True","68513"
"NOOP","Geometry\Algorithms\MeshCut.cs","True","True","True","False","True","20138"
"NOOP","Geometry\app.config","True","True","True","False","True","550"
"NOOP","Geometry\AssemblyInfo.cs","True","True","True","False","True","50"
"NOOP","Geometry\CollectionExtensions.cs","True","True","True","False","True","5690"
"NOOP","Geometry\Color.cs","True","True","True","False","True","3475"
"NOOP","Geometry\Common.cs","True","True","True","False","True","2785"
"NOOP","Geometry\CurveFitting\CatmullRom.cs","True","True","True","False","True","34417"
"NOOP","Geometry\CurveFitting\Comparable\GridVector2CompareByAngle.cs","True","True","True","False","True","544"
"NOOP","Geometry\CurveFitting\CurveExtensions.cs","True","True","True","False","True","18123"
"NOOP","Geometry\CurveFitting\Smoothing.cs","True","True","True","False","True","2618"
"NOOP","Geometry\CVS\Entries","True","True","True","False","False","694"
"NOOP","Geometry\CVS\Repository","True","True","True","False","False","22"
"NOOP","Geometry\CVS\Root","True","True","True","False","False","60"
"NOOP","Geometry\DataStructures\BoundlessRegionPyramid.cs","True","True","True","False","True","7885"
"NOOP","Geometry\DataStructures\Coord.cs","True","True","True","False","True","1363"
"NOOP","Geometry\DataStructures\DistanceDataStructures.cs","True","True","True","False","True","7271"
"NOOP","Geometry\DataStructures\IndexedGridVector2.cs","True","True","True","False","True","453"
"NOOP","Geometry\DataStructures\LineSearchGrid.cs","True","True","True","False","True","39361"
"NOOP","Geometry\DataStructures\PairedLineSearchGrid.cs","True","True","True","False","True","19162"
"NOOP","Geometry\DataStructures\QuadTree.cs","True","True","True","False","True","21768"
"NOOP","Geometry\DataStructures\QuadTreeNode.cs","True","True","True","False","True","29660"
"NOOP","Geometry\DataStructures\QuadTreeNodeTemplatePoint.cs","True","True","True","False","True","18272"
"NOOP","Geometry\DataStructures\QuadTreeTemplatePoint.cs","True","True","True","False","True","4239"
"NOOP","Geometry\DataStructures\RegionPyramid.cs","True","True","True","False","True","17444"
"NOOP","Geometry\Extensions.cs","True","True","True","False","True","71554"
"NOOP","Geometry\Geometry.csproj","True","True","True","False","True","1249"
"NOOP","Geometry\Geometry_4.8.csproj","True","True","True","False","True","11313"
"NOOP","Geometry\GeometryJSONExtensions.cs","True","True","True","False","True","4638"
"NOOP","Geometry\Global.cs","True","True","True","False","True","3094"
"NOOP","Geometry\GlobalSuppressions.cs","True","True","True","False","True","3022"
"NOOP","Geometry\GridTransformFactory.cs","True","True","True","False","True","13320"
"NOOP","Geometry\IndexingExtensions.cs","True","True","True","False","True","2296"
"NOOP","Geometry\Legendre.cs","True","True","True","False","True","2520"
"NOOP","Geometry\Meshing\Algorithms\MeshPathing.cs","True","True","True","False","True","106"
"NOOP","Geometry\Meshing\DynamicRenderMesh.cs","True","True","True","False","True","18497"
"NOOP","Geometry\Meshing\Edge.cs","True","True","True","False","True","13183"
"NOOP","Geometry\Meshing\Exceptions.cs","True","True","True","False","True","2698"
"NOOP","Geometry\Meshing\Face.cs","True","True","True","False","True","8414"
"NOOP","Geometry\Meshing\IndexSets.cs","True","True","True","False","True","19751"
"NOOP","Geometry\Meshing\JSONExtensions.cs","True","True","True","False","True","811"
"NOOP","Geometry\Meshing\Mesh2D.cs","True","True","True","False","True","7393"
"NOOP","Geometry\Meshing\MeshBase.cs","True","True","True","False","True","27571"
"NOOP","Geometry\Meshing\MeshExtensions.cs","True","True","True","False","True","16603"
"NOOP","Geometry\Meshing\MeshInterfaces.cs","True","True","True","False","True","5067"
"NOOP","Geometry\Meshing\Vertex.cs","True","True","True","False","True","7609"
"NOOP","Geometry\Primitives\AxisEnum.cs","True","True","True","False","True","113"
"NOOP","Geometry\Primitives\GridBox.cs","True","True","True","False","True","15635"
"NOOP","Geometry\Primitives\GridCircle.cs","True","True","True","False","True","20235"
"NOOP","Geometry\Primitives\GridIndexTriangle.cs","True","True","True","False","True","1757"
"NOOP","Geometry\Primitives\GridLine.cs","True","True","True","False","True","7455"
"NOOP","Geometry\Primitives\GridLineSegment.cs","True","True","True","False","True","25814"
"NOOP","Geometry\Primitives\GridPolygon.cs","True","True","True","False","True","149498"
"NOOP","Geometry\Primitives\GridPolyline.cs","True","True","True","False","True","19902"
"NOOP","Geometry\Primitives\GridQuad.cs","True","True","True","False","True","5323"
"NOOP","Geometry\Primitives\GridRectangle.cs","True","True","True","False","True","26418"
"NOOP","Geometry\Primitives\GridTriangle.cs","True","True","True","False","True","14765"
"NOOP","Geometry\Primitives\GridVector2.cs","True","True","True","False","True","29544"
"NOOP","Geometry\Primitives\GridVector3.cs","True","True","True","False","True","12614"
"NOOP","Geometry\Primitives\GridVectorN.cs","True","True","True","False","True","11977"
"NOOP","Geometry\Primitives\IndexEdge.cs","True","True","True","False","True","1850"
"NOOP","Geometry\Primitives\Interfaces.cs","True","True","True","False","True","5884"
"NOOP","Geometry\Primitives\MappingGridTriangle.cs","True","True","True","False","True","11139"
"NOOP","Geometry\Primitives\MappingGridVector2.cs","True","True","True","False","True","7078"
"NOOP","Geometry\Primitives\Matrix.cs","True","True","True","False","True","8250"
"NOOP","Geometry\Primitives\Path.cs","True","True","True","False","True","25200"
"NOOP","Geometry\Primitives\PolygonIndex.cs","True","True","True","False","True","23364"
"NOOP","Geometry\Primitives\PolygonList.cs","True","True","True","False","True","642"
"NOOP","Geometry\Primitives\PolygonVertexEnum.cs","True","True","True","False","True","7866"
"NOOP","Geometry\Primitives\PolylineIndex.cs","True","True","True","False","True","8792"
"NOOP","Geometry\Primitives\PolylineVertexEnum.cs","True","True","True","False","True","5151"
"NOOP","Geometry\Primitives\PolySetVertexEnum.cs","True","True","True","False","True","5401"
"NOOP","Geometry\Primitives\Range.cs","True","True","True","False","True","1552"
"NOOP","Geometry\Primitives\Shape2DCollection.cs","True","True","True","False","True","2701"
"NOOP","Geometry\Primitives\ShapeExtensions.cs","True","True","True","False","True","61499"
"NOOP","Geometry\Transforms\DiscreteTransformWithContinuousFallback.cs","True","True","True","False","True","5935"
"NOOP","Geometry\Transforms\GridTransform.cs","True","True","True","False","True","20218"
"NOOP","Geometry\Transforms\Interfaces.cs","True","True","True","False","True","3764"
"NOOP","Geometry\Transforms\MeshTransform.cs","True","True","True","False","True","12092"
"NOOP","Geometry\Transforms\RBFTransform.cs","True","True","True","False","True","19917"
"NOOP","Geometry\Transforms\ReferencePointBasedTransform.cs","True","True","True","False","True","16524"
"NOOP","Geometry\Transforms\Transform.cs","True","True","True","False","True","7044"
"NOOP","Geometry\Transforms\TransformSerialization.cs","True","True","True","False","True","2678"
"NOOP","Geometry\Transforms\TriangulationTransform.cs","True","True","True","False","True","35807"
"NOOP","Geometry\Viking_TemporaryKey.pfx","True","True","True","False","False","1684"
"NOOP","GeometryOGCMapperTest\GeometryOGCMapperTest.csproj","True","True","True","False","True","857"
"NOOP","GeometryOGCMapperTest\TestFromWKT.cs","True","True","True","False","True","9339"
"NOOP","GeometryOGCMapperTest\TestToWKT.cs","True","True","True","False","True","2557"
"NOOP","GeometrySqlTypeMapper\FromWKT.cs","True","True","True","False","True","8048"
"NOOP","GeometrySqlTypeMapper\GeometryOGCMapper.csproj","True","True","True","False","True","245"
"NOOP","GeometrySqlTypeMapper\ToWKT.cs","True","True","True","False","True","6519"
"NOOP","GeometryTests\.gitignore","True","True","True","False","True","7"
"NOOP","GeometryTests\34-35_grid.stos","True","True","True","False","False","1493"
"NOOP","GeometryTests\35-37_grid.stos","True","True","True","False","False","1490"
"NOOP","GeometryTests\Algorithms\ConstrainedDelaunaySpec.cs","True","True","True","False","True","18953"
"NOOP","GeometryTests\Algorithms\DelaunayTest.cs","True","True","True","False","True","29105"
"NOOP","GeometryTests\Algorithms\MeshCutTest.cs","True","True","True","False","True","5846"
"NOOP","GeometryTests\Algorithms\MeshValidationExtensions.cs","True","True","True","False","True","4215"
"NOOP","GeometryTests\app.config","True","True","True","False","True","769"
"NOOP","GeometryTests\AssemblyInitialize.cs","True","True","True","False","True","342"
"NOOP","GeometryTests\AuthoringTests.txt","True","True","True","False","True","6735"
"NOOP","GeometryTests\CircleFromPoints.cs","True","True","True","False","True","5265"
"NOOP","GeometryTests\CurveFitting.cs","True","True","True","False","True","7667"
"NOOP","GeometryTests\FSCheck\Generators.cs","True","True","True","False","True","9723"
"NOOP","GeometryTests\FSCheck\GeometryArbitraries.cs","True","True","True","False","True","1437"
"NOOP","GeometryTests\FSCheck\GeometryPrimitiveGenerator.cs","True","True","True","False","True","55242"
"NOOP","GeometryTests\FSCheck\GeometryPrimitivesModels.cs","True","True","True","False","True","86"
"NOOP","GeometryTests\FSCheck\PointTuple.cs","True","True","True","False","True","1568"
"NOOP","GeometryTests\FSCheck\PolylineSpec.cs","True","True","True","False","True","11929"
"NOOP","GeometryTests\FSCheck\QuadTreeSpec.cs","True","True","True","False","True","13794"
"NOOP","GeometryTests\GeometryTests.csproj","True","True","True","False","True","9249"
"NOOP","GeometryTests\Global.cs","True","True","True","False","True","1157"
"NOOP","GeometryTests\GridPolylineTest.cs","True","True","True","False","True","3181"
"NOOP","GeometryTests\GridRectangle.cs","True","True","True","False","True","4021"
"NOOP","GeometryTests\GridTriangleTests.cs","True","True","True","False","True","808"
"NOOP","GeometryTests\GridVector2Test.cs","True","True","True","False","True","20802"
"NOOP","GeometryTests\GridVector3Test.cs","True","True","True","False","True","6848"
"NOOP","GeometryTests\IndexSetTest.cs","True","True","True","False","True","1580"
"NOOP","GeometryTests\LineSearchGridTest.cs","True","True","True","False","True","3667"
"NOOP","GeometryTests\LineTest.cs","True","True","True","False","True","34338"
"NOOP","GeometryTests\MeshTest.cs","True","True","True","False","True","3836"
"NOOP","GeometryTests\PathTest.cs","True","True","True","False","True","21071"
"NOOP","GeometryTests\PolygonIndexTest.cs","True","True","True","False","True","7034"
"NOOP","GeometryTests\Primitives.cs","True","True","True","False","True","5611"
"NOOP","GeometryTests\Properties\AssemblyInfo.cs","True","True","True","False","True","1358"
"NOOP","GeometryTests\Properties\AuthoringTests.txt","True","True","True","False","True","6735"
"NOOP","GeometryTests\QuadTreeTest.cs","True","True","True","False","True","11908"
"NOOP","GeometryTests\RBFTransformTest.cs","True","True","True","False","True","2764"
"NOOP","GeometryTests\RegionPyramidTest.cs","True","True","True","False","True","16702"
"NOOP","GeometryTests\Scratch.cs","True","True","True","False","True","2263"
"NOOP","GeometryTests\Shape2DTest.cs","True","True","True","False","True","236"
"NOOP","GeometryTests\TransformAdditionTest.cs","True","True","True","False","True","3925"
"NOOP","GeometryTests\TransformFactoryTest.cs","True","True","True","False","True","3935"
"NOOP","GeometryTests\TransformTest.cs","True","True","True","False","True","27964"
"NOOP","GeometryTests\TriangleTest.cs","True","True","True","False","True","8105"
"NOOP","GeometryTests\UtilitiesTests\AuthoringTests.txt","True","True","True","False","True","6735"
"NOOP","GeometryTests\UtilitiesTests\CircleFromPoints.cs","True","True","True","False","True","5384"
"NOOP","GeometryTests\UtilitiesTests\GridRectangle.cs","True","True","True","False","True","3699"
"NOOP","GeometryTests\UtilitiesTests\GridVector2Test.cs","True","True","True","False","True","2586"
"NOOP","GeometryTests\UtilitiesTests\LineSearchGridTest.cs","True","True","True","False","True","3510"
"NOOP","GeometryTests\UtilitiesTests\LineTest.cs","True","True","True","False","True","10344"
"NOOP","GeometryTests\UtilitiesTests\Properties\AssemblyInfo.cs","True","True","True","False","True","1400"
"NOOP","GeometryTests\UtilitiesTests\Properties\AuthoringTests.txt","True","True","True","False","True","6735"
"NOOP","GeometryTests\UtilitiesTests\QuadTreeTest.cs","True","True","True","False","True","9158"
"NOOP","GeometryTests\UtilitiesTests\Scractch.cs","True","True","True","False","True","2365"
"NOOP","GeometryTests\UtilitiesTests\TransformTest.cs","True","True","True","False","True","20130"
"NOOP","GeometryTests\UtilitiesTests\TriangleTest.cs","True","True","True","False","True","5001"
"NOOP","GeometryTests\UtilitiesTests\UtilitiesTests.csproj","True","True","True","False","True","3022"
"NOOP","GraphLib\Algorithms\Path.cs","True","True","True","False","True","14674"
"NOOP","GraphLib\Algorithms\Subgraphs.cs","True","True","True","False","True","2095"
"NOOP","GraphLib\Edge.cs","True","True","True","False","True","6059"
"NOOP","GraphLib\Graph.cs","True","True","True","False","True","4984"
"NOOP","GraphLib\GraphLib.csproj","True","True","True","False","True","2579"
"NOOP","GraphLib\Node.cs","True","True","True","False","True","4339"
"NOOP","GraphLib\Properties\AssemblyInfo.cs","True","True","True","False","True","1406"
"NOOP","GraphLibTest\AddRemoveTests.cs","True","True","True","False","True","1197"
"NOOP","GraphLibTest\GraphLibTest.csproj","True","True","True","False","True","4786"
"NOOP","GraphLibTest\PathTest.cs","True","True","True","False","True","7998"
"NOOP","GraphLibTest\Properties\AssemblyInfo.cs","True","True","True","False","True","1396"
"NOOP","GraphLibTest\SimpleGraphTypes.cs","True","True","True","False","True","2316"
"NOOP","GraphLibTest\SubgraphTest.cs","True","True","True","False","True","2398"
"NOOP","GraphLibTest\TestGraph.tlpx","True","True","True","False","False","2720"
"NOOP","gRPC_Tests\appsettings.json","True","True","True","False","True","159"
